H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/30 07:51:24,1590.39,1590.40,1588.63,1591.75,0.02,0.03,0.00,0.07,231.72,0.10,0.00,50.020,>
M<2024/07/30 07:51:34,1590.70,1590.69,1589.13,1591.75,0.02,0.03,0.00,0.10,231.73,0.04,0.00,49.984,>
M<2024/07/30 07:51:44,1591.03,1591.04,1589.50,1592.13,0.02,0.03,0.00,0.06,231.63,0.03,0.00,49.984,>
M<2024/07/30 07:51:54,1591.30,1591.30,1589.75,1592.25,0.03,0.03,0.00,0.08,231.45,-0.21,-0.00,49.986,>
M<2024/07/30 07:52:04,1591.52,1591.53,1589.63,1592.88,0.02,0.03,0.00,0.06,231.12,0.04,0.00,50.228,>
M<2024/07/30 07:52:15,1591.78,1591.78,1590.13,1592.88,0.02,0.03,0.00,0.08,231.28,-0.00,-0.00,49.984,>
M<2024/07/30 07:52:25,1592.01,1592.01,1590.50,1592.88,0.02,0.03,0.00,0.07,231.15,-0.08,-0.00,50.065,>
M<2024/07/30 07:52:35,1592.23,1592.22,1590.75,1593.38,0.02,0.03,0.00,0.07,231.09,-0.06,-0.00,49.991,>
M<2024/07/30 07:52:45,1592.43,1592.44,1591.00,1593.38,0.02,0.03,-0.02,0.07,231.49,-0.06,-0.00,50.014,>
M<2024/07/30 07:52:55,1592.68,1592.67,1591.13,1593.75,0.02,0.03,0.00,0.07,231.24,0.00,0.00,49.988,>
M<2024/07/30 07:53:06,1592.89,1592.88,1591.38,1593.88,0.02,0.03,0.00,0.07,231.22,0.03,0.00,50.110,>
M<2024/07/30 07:53:16,1593.04,1593.05,1591.38,1594.00,0.03,0.03,-0.02,0.12,231.46,0.15,0.00,49.996,>
M<2024/07/30 07:53:26,1593.22,1593.22,1591.63,1594.25,0.03,0.03,0.00,0.07,231.39,0.09,0.00,50.093,>
M<2024/07/30 07:53:36,1593.39,1593.39,1591.88,1594.50,0.02,0.03,-0.03,0.07,231.61,-0.13,-0.00,50.002,>
M<2024/07/30 07:53:46,1593.61,1593.61,1592.13,1594.88,0.03,0.03,0.00,0.07,231.70,0.11,0.00,49.952,>
M<2024/07/30 07:53:56,1593.83,1593.83,1592.50,1594.75,0.03,0.03,0.00,0.13,231.75,0.22,0.00,49.987,>
M<2024/07/30 07:54:06,1594.02,1594.02,1592.50,1595.00,0.03,0.03,0.00,0.09,231.74,0.02,0.00,49.938,>
M<2024/07/30 07:54:16,1594.22,1594.22,1592.63,1595.13,0.03,0.03,0.00,0.10,231.79,0.19,0.00,49.976,>
M<2024/07/30 07:54:26,1594.44,1594.45,1592.88,1595.38,0.03,0.03,0.00,0.06,231.68,-0.31,-0.00,49.993,>
M<2024/07/30 07:54:36,1594.65,1594.65,1592.88,1596.00,0.03,0.03,-0.05,0.06,231.52,0.07,0.00,49.970,>
M<2024/07/30 07:54:46,1594.92,1594.92,1593.50,1596.00,0.03,0.03,0.00,0.07,231.44,0.19,0.00,49.960,>
M<2024/07/30 07:54:56,1595.14,1595.14,1593.75,1596.25,0.03,0.03,-0.04,0.11,231.78,0.14,0.00,49.954,>
M<2024/07/30 07:55:06,1595.35,1595.34,1593.38,1596.38,0.02,0.03,0.00,0.06,231.60,-0.04,-0.00,49.959,>
M<2024/07/30 07:55:16,1595.58,1595.58,1594.00,1596.75,0.03,0.03,-0.03,0.06,231.54,0.17,0.00,49.959,>
M<2024/07/30 07:55:26,1595.86,1595.87,1594.38,1596.75,0.03,0.03,0.00,0.07,231.51,-0.19,-0.00,50.014,>
M<2024/07/30 07:55:36,1596.16,1596.15,1594.63,1597.25,0.03,0.03,0.00,0.07,231.43,-0.07,-0.00,49.985,>
M<2024/07/30 07:55:46,1596.51,1596.51,1595.13,1598.00,0.03,0.03,0.00,0.07,231.39,-0.09,-0.00,49.975,>
M<2024/07/30 07:55:56,1596.88,1596.87,1595.00,1597.88,0.03,0.03,0.00,0.07,231.21,0.19,0.00,50.000,>
M<2024/07/30 07:56:07,1597.31,1597.30,1595.63,1598.50,0.03,0.03,0.00,0.07,231.39,0.06,0.00,50.022,>
M<2024/07/30 07:56:17,1597.73,1597.73,1596.13,1598.88,0.03,0.03,-0.02,0.10,231.30,0.10,0.00,49.991,>
M<2024/07/30 07:56:27,1598.11,1598.11,1596.63,1599.25,0.03,0.03,0.00,0.06,231.23,-0.04,-0.00,50.084,>
M<2024/07/30 07:56:37,1598.42,1598.42,1596.75,1599.38,0.03,0.03,0.00,0.07,231.38,0.16,0.00,50.008,>
M<2024/07/30 07:56:47,1598.83,1598.83,1597.13,1599.88,0.03,0.03,0.00,0.08,231.31,0.18,0.00,50.008,>
M<2024/07/30 07:56:58,1599.31,1599.31,1597.88,1600.38,0.03,0.03,0.00,0.07,231.23,0.08,0.00,49.983,>
M<2024/07/30 07:57:08,1599.82,1599.83,1598.25,1600.75,0.03,0.03,0.00,0.07,231.46,-0.01,-0.00,50.024,>
M<2024/07/30 07:57:18,1600.35,1600.35,1598.63,1601.50,0.03,0.03,-0.03,0.07,231.34,0.15,0.00,50.094,>
M<2024/07/30 07:57:28,1600.83,1600.83,1599.25,1602.00,0.03,0.03,0.00,0.06,231.21,-0.09,-0.00,49.990,>
M<2024/07/30 07:57:38,1601.26,1601.26,1599.75,1602.50,0.03,0.03,-0.05,0.07,231.12,-0.19,-0.00,49.986,>
M<2024/07/30 07:57:48,1601.69,1601.69,1600.25,1603.00,0.03,0.03,0.00,0.09,231.08,0.16,0.00,49.997,>
M<2024/07/30 07:57:58,1602.12,1602.12,1600.75,1603.25,0.03,0.03,0.00,0.14,230.85,0.17,0.00,49.988,>
M<2024/07/30 07:58:08,1602.56,1602.56,1601.13,1603.63,0.03,0.03,0.00,0.07,230.96,0.13,0.00,50.010,>
M<2024/07/30 07:58:18,1602.99,1602.99,1601.25,1604.00,0.03,0.03,0.00,0.06,231.04,-0.06,-0.00,49.975,>
M<2024/07/30 07:58:28,1603.43,1603.44,1602.00,1604.50,0.03,0.03,0.00,0.06,230.96,0.07,0.00,49.959,>
M<2024/07/30 07:58:38,1603.80,1603.79,1602.25,1605.00,0.03,0.03,0.00,0.09,231.02,-0.00,-0.00,49.966,>
M<2024/07/30 07:58:48,1604.07,1604.08,1602.63,1605.00,0.03,0.03,0.00,0.07,230.95,0.17,0.00,49.976,>
M<2024/07/30 07:58:58,1604.30,1604.30,1602.75,1605.38,0.03,0.03,0.00,0.07,231.43,0.02,0.00,50.021,>
M<2024/07/30 07:59:08,1604.48,1604.47,1603.13,1605.63,0.03,0.03,-0.02,0.08,231.19,0.12,0.00,49.984,>
M<2024/07/30 07:59:18,1604.39,1604.39,1602.88,1605.50,0.03,0.03,-0.02,0.07,231.18,-0.13,-0.00,49.983,>
M<2024/07/30 07:59:28,1603.93,1603.92,1602.00,1604.88,0.03,0.03,-0.06,0.06,231.09,0.01,0.00,50.074,>
M<2024/07/30 07:59:38,1603.58,1603.58,1602.00,1604.63,0.03,0.03,0.00,0.07,230.77,0.02,0.00,49.993,>
M<2024/07/30 07:59:48,1603.61,1603.61,1602.13,1604.63,0.03,0.03,-0.04,0.07,230.77,0.48,0.00,49.952,>
M<2024/07/30 07:59:59,1603.50,1603.49,1602.00,1604.63,0.03,0.03,0.00,0.07,231.02,0.42,0.00,49.939,>
M<2024/07/30 08:00:09,1602.82,1602.82,1601.13,1604.13,0.03,0.03,0.00,0.07,231.31,0.05,0.00,49.970,>
M<2024/07/30 08:00:19,1601.69,1601.69,1599.63,1603.25,0.03,0.03,0.00,0.11,230.51,-0.35,-0.00,49.966,>
M<2024/07/30 08:00:29,1600.51,1600.51,1598.50,1601.88,0.03,0.03,0.00,0.07,230.42,-0.07,-0.00,49.923,>
M<2024/07/30 08:00:39,1599.27,1599.28,1597.38,1600.75,0.03,0.03,-0.06,0.07,230.89,0.01,0.00,49.933,>
M<2024/07/30 08:00:50,1597.99,1597.99,1596.13,1599.38,0.02,0.03,-0.05,0.07,231.10,-0.24,-0.00,49.943,>
M<2024/07/30 08:01:00,1597.26,1597.26,1595.88,1598.38,0.03,0.03,0.00,0.06,231.37,0.16,0.00,49.920,>
M<2024/07/30 08:01:10,1597.67,1597.67,1596.00,1599.50,0.02,0.03,-0.02,0.06,231.55,0.09,0.00,49.924,>
M<2024/07/30 08:01:20,1599.42,1599.42,1597.13,1601.25,0.03,0.03,-0.02,0.07,231.67,-0.02,-0.00,49.985,>
M<2024/07/30 08:01:30,1602.01,1602.01,1599.38,1604.50,0.03,0.03,0.00,0.07,231.42,-0.04,-0.00,49.951,>
M<2024/07/30 08:01:40,1605.36,1605.36,1602.75,1607.88,0.03,0.03,0.00,0.07,231.70,-0.04,-0.00,49.930,>
M<2024/07/30 08:01:50,1608.27,1608.27,1605.88,1610.75,0.03,0.03,0.00,0.07,231.53,-0.45,-0.00,49.946,>
M<2024/07/30 08:02:00,1610.15,1610.15,1608.38,1611.63,0.03,0.03,0.00,0.07,231.42,-0.01,-0.00,49.935,>
M<2024/07/30 08:02:10,1611.04,1611.04,1609.25,1612.00,0.03,0.03,0.00,0.09,231.25,0.03,0.00,49.935,>
M<2024/07/30 08:02:20,1611.41,1611.42,1610.00,1612.50,0.03,0.03,0.00,0.07,231.39,0.26,0.00,49.991,>
M<2024/07/30 08:02:30,1611.78,1611.78,1610.25,1612.88,0.03,0.03,0.00,0.07,231.39,0.43,0.00,49.892,>
M<2024/07/30 08:02:40,1612.07,1612.07,1610.50,1613.25,0.03,0.03,0.00,0.06,231.56,-0.04,-0.00,49.924,>
M<2024/07/30 08:02:50,1612.35,1612.35,1610.88,1613.38,0.03,0.03,-0.06,0.07,232.07,-0.38,-0.00,49.916,>
M<2024/07/30 08:03:00,1612.68,1612.68,1611.25,1614.00,0.03,0.03,-0.05,0.07,231.93,-0.03,-0.00,49.932,>
M<2024/07/30 08:03:10,1613.02,1613.02,1611.50,1614.13,0.03,0.03,0.00,0.07,232.02,0.34,0.00,50.044,>
M<2024/07/30 08:03:20,1613.34,1613.34,1611.88,1614.63,0.03,0.03,-0.02,0.08,231.96,-0.09,-0.00,49.920,>
M<2024/07/30 08:03:30,1613.50,1613.51,1612.00,1614.63,0.03,0.03,-0.03,0.09,231.85,-0.25,-0.00,49.938,>
M<2024/07/30 08:03:40,1613.66,1613.66,1612.13,1614.63,0.03,0.03,0.00,0.11,231.61,-0.19,-0.00,49.952,>
M<2024/07/30 08:03:50,1613.74,1613.73,1612.25,1614.75,0.03,0.03,0.00,0.09,231.72,0.15,0.00,49.935,>
M<2024/07/30 08:04:00,1613.74,1613.73,1611.88,1614.75,0.03,0.03,-0.02,0.07,231.80,0.01,0.00,49.945,>
M<2024/07/30 08:04:10,1613.70,1613.71,1612.38,1614.75,0.03,0.03,0.00,0.07,231.93,-0.35,-0.00,49.937,>
M<2024/07/30 08:04:20,1613.58,1613.58,1612.25,1614.75,0.03,0.03,-0.02,0.09,231.50,-0.25,-0.00,49.922,>
M<2024/07/30 08:04:30,1613.42,1613.41,1611.88,1614.38,0.03,0.03,0.00,0.11,231.67,-0.19,-0.00,49.945,>
M<2024/07/30 08:04:40,1613.21,1613.21,1611.75,1614.25,0.03,0.03,0.00,0.08,231.68,-0.06,-0.00,49.932,>
M<2024/07/30 08:04:50,1613.03,1613.02,1611.50,1614.13,0.03,0.03,0.00,0.08,231.97,-0.21,-0.00,49.921,>
M<2024/07/30 08:05:00,1612.79,1612.79,1611.38,1613.88,0.03,0.03,0.00,0.07,231.90,0.13,0.00,49.941,>
M<2024/07/30 08:05:10,1612.53,1612.53,1611.13,1613.50,0.03,0.03,-0.03,0.08,232.05,-0.18,-0.00,49.948,>
M<2024/07/30 08:05:20,1612.35,1612.34,1610.88,1613.50,0.03,0.03,0.00,0.06,232.22,-0.38,-0.00,50.065,>
M<2024/07/30 08:05:30,1612.14,1612.15,1610.63,1613.25,0.03,0.03,-0.03,0.07,232.32,0.05,0.00,50.045,>
M<2024/07/30 08:05:40,1611.95,1611.95,1610.50,1613.13,0.03,0.03,0.00,0.12,232.36,-0.01,-0.00,49.979,>
M<2024/07/30 08:05:50,1611.74,1611.74,1610.25,1612.88,0.03,0.03,-0.02,0.10,232.58,0.28,0.00,49.937,>
M<2024/07/30 08:06:00,1611.51,1611.51,1610.13,1612.75,0.03,0.03,0.00,0.06,232.78,-0.03,-0.00,50.094,>
M<2024/07/30 08:06:10,1611.29,1611.29,1609.63,1612.38,0.03,0.03,0.00,0.10,232.29,-0.05,-0.00,49.992,>
M<2024/07/30 08:06:20,1611.06,1611.05,1609.63,1612.25,0.03,0.03,0.00,0.07,232.43,-0.24,-0.00,49.973,>
M<2024/07/30 08:06:30,1610.83,1610.83,1609.38,1612.00,0.03,0.03,0.00,0.10,232.26,0.07,0.00,49.951,>
M<2024/07/30 08:06:40,1610.02,1610.02,1604.50,1612.88,0.03,0.03,0.00,0.09,232.21,-0.09,-0.00,49.934,>
M<2024/07/30 08:06:51,1609.20,1609.21,1604.38,1611.00,0.03,0.03,0.00,0.07,232.08,-0.27,-0.00,49.949,>
M<2024/07/30 08:07:01,1609.79,1609.79,1608.25,1610.88,0.03,0.03,-0.02,0.07,232.14,-0.20,-0.00,49.953,>
M<2024/07/30 08:07:11,1609.42,1609.42,1607.88,1610.63,0.03,0.03,0.00,0.06,232.39,-0.14,-0.00,49.986,>
M<2024/07/30 08:07:21,1609.14,1609.15,1607.63,1610.13,0.03,0.03,0.00,0.13,232.17,-0.06,-0.00,49.989,>
M<2024/07/30 08:07:31,1608.93,1608.92,1607.50,1610.00,0.03,0.03,0.00,0.06,232.37,-0.05,-0.00,50.070,>
M<2024/07/30 08:07:41,1608.72,1608.73,1607.13,1609.88,0.03,0.03,0.00,0.06,232.62,-0.13,-0.00,49.965,>
M<2024/07/30 08:07:51,1608.56,1608.57,1607.00,1609.63,0.03,0.03,0.00,0.09,231.81,-0.02,-0.00,49.961,>
M<2024/07/30 08:08:01,1608.42,1608.42,1606.88,1609.38,0.03,0.03,0.00,0.09,231.71,0.24,0.00,49.970,>
M<2024/07/30 08:08:11,1608.34,1608.34,1606.75,1609.50,0.03,0.03,0.00,0.07,231.58,-0.07,-0.00,49.989,>
M<2024/07/30 08:08:21,1608.25,1608.24,1606.75,1609.25,0.03,0.03,0.00,0.07,231.41,-0.08,-0.00,50.064,>
M<2024/07/30 08:08:31,1608.17,1608.17,1606.75,1609.25,0.03,0.03,-0.03,0.09,231.94,0.09,0.00,49.930,>
M<2024/07/30 08:08:41,1608.13,1608.13,1606.75,1609.13,0.03,0.03,0.00,0.08,231.74,0.02,0.00,49.931,>
M<2024/07/30 08:08:51,1608.05,1608.06,1606.63,1609.25,0.03,0.03,-0.04,0.07,232.03,0.20,0.00,49.968,>
M<2024/07/30 08:09:01,1607.97,1607.97,1606.50,1609.13,0.03,0.03,0.00,0.07,231.96,-0.00,-0.00,49.975,>
M<2024/07/30 08:09:11,1607.91,1607.90,1606.63,1608.75,0.03,0.03,0.00,0.06,231.69,-0.00,-0.00,49.946,>
M<2024/07/30 08:09:21,1607.82,1607.83,1606.38,1609.00,0.03,0.03,0.00,0.07,231.45,0.14,0.00,49.969,>
M<2024/07/30 08:09:31,1607.80,1607.79,1606.38,1609.00,0.03,0.03,0.00,0.07,231.35,-0.06,-0.00,49.953,>
M<2024/07/30 08:09:41,1607.80,1607.80,1606.38,1608.88,0.03,0.03,0.00,0.07,231.25,0.16,0.00,49.961,>
M<2024/07/30 08:09:51,1607.80,1607.80,1606.38,1608.88,0.03,0.03,0.00,0.07,231.45,0.07,0.00,49.957,>
M<2024/07/30 08:10:01,1607.76,1607.77,1606.25,1608.75,0.03,0.03,0.00,0.07,231.33,-0.04,-0.00,49.989,>
M<2024/07/30 08:10:11,1607.71,1607.72,1606.25,1609.00,0.03,0.03,0.00,0.08,231.48,0.05,0.00,49.971,>
M<2024/07/30 08:10:21,1607.71,1607.71,1606.13,1608.75,0.03,0.03,0.00,0.07,231.51,-0.05,-0.00,49.951,>
M<2024/07/30 08:10:31,1607.71,1607.71,1605.88,1608.75,0.03,0.03,0.00,0.07,231.36,0.03,0.00,49.967,>
M<2024/07/30 08:10:41,1607.71,1607.72,1606.25,1608.75,0.03,0.03,0.00,0.07,231.49,0.16,0.00,49.991,>
M<2024/07/30 08:10:51,1607.72,1607.73,1606.13,1608.75,0.03,0.03,-0.02,0.07,231.72,0.13,0.00,50.094,>
M<2024/07/30 08:11:01,1607.79,1607.79,1606.13,1608.88,0.03,0.03,-0.05,0.07,231.68,0.38,0.00,49.978,>
M<2024/07/30 08:11:11,1607.86,1607.86,1606.50,1608.75,0.03,0.03,0.00,0.07,231.82,-0.11,-0.00,49.954,>
M<2024/07/30 08:11:21,1607.91,1607.91,1606.63,1608.88,0.03,0.03,0.00,0.10,231.38,0.13,0.00,49.976,>
M<2024/07/30 08:11:31,1607.99,1607.99,1606.50,1609.00,0.03,0.03,0.00,0.07,230.50,0.28,0.00,49.931,>
M<2024/07/30 08:11:41,1608.00,1608.00,1606.50,1609.00,0.03,0.03,-0.03,0.08,230.12,0.01,0.00,49.935,>
M<2024/07/30 08:11:51,1608.12,1608.13,1606.00,1609.25,0.03,0.03,-0.07,0.09,230.13,0.20,0.00,49.995,>
M<2024/07/30 08:12:01,1608.17,1608.17,1606.50,1609.25,0.03,0.03,0.00,0.09,230.17,0.10,0.00,49.981,>
M<2024/07/30 08:12:11,1608.21,1608.21,1606.38,1609.25,0.03,0.03,0.00,0.06,230.79,0.07,0.00,49.985,>
M<2024/07/30 08:12:21,1608.28,1608.27,1606.88,1609.50,0.03,0.03,-0.03,0.07,230.46,0.10,0.00,49.978,>
M<2024/07/30 08:12:31,1608.41,1608.41,1606.88,1609.63,0.03,0.03,0.00,0.08,230.67,0.20,0.00,49.983,>
M<2024/07/30 08:12:41,1608.49,1608.50,1607.13,1609.75,0.03,0.03,0.00,0.08,229.96,-0.01,-0.00,50.007,>
M<2024/07/30 08:12:51,1608.55,1608.55,1607.13,1609.63,0.03,0.03,0.00,0.12,229.55,-0.14,-0.00,49.993,>
M<2024/07/30 08:13:01,1608.62,1608.62,1607.25,1609.75,0.03,0.03,0.00,0.06,229.51,0.04,0.00,49.993,>
M<2024/07/30 08:13:11,1608.68,1608.68,1607.25,1609.75,0.03,0.03,-0.05,0.06,229.52,0.39,0.00,49.983,>
M<2024/07/30 08:13:21,1608.74,1608.73,1607.38,1609.75,0.03,0.03,0.00,0.07,229.69,0.22,0.00,50.020,>
M<2024/07/30 08:13:31,1608.77,1608.77,1607.25,1609.75,0.03,0.03,0.00,0.07,229.93,0.05,0.00,49.924,>
M<2024/07/30 08:13:41,1608.87,1608.86,1607.38,1610.13,0.03,0.03,0.00,0.07,229.85,-0.02,-0.00,49.987,>
M<2024/07/30 08:13:51,1608.87,1608.86,1607.38,1609.75,0.03,0.03,0.00,0.12,230.12,-0.14,-0.00,50.126,>
M<2024/07/30 08:14:01,1608.92,1608.91,1607.63,1610.13,0.03,0.03,-0.03,0.07,229.98,0.10,0.00,49.964,>
M<2024/07/30 08:14:11,1608.97,1608.97,1607.50,1610.25,0.03,0.03,0.00,0.07,229.94,0.13,0.00,49.987,>
M<2024/07/30 08:14:21,1608.99,1608.99,1607.13,1610.13,0.03,0.03,0.00,0.07,230.00,0.02,0.00,50.021,>
M<2024/07/30 08:14:31,1609.01,1609.02,1607.63,1610.13,0.03,0.03,0.00,0.07,230.24,0.04,0.00,49.993,>
M<2024/07/30 08:14:41,1609.08,1609.09,1607.75,1610.00,0.03,0.03,-0.04,0.07,230.30,0.09,0.00,49.981,>
M<2024/07/30 08:14:51,1609.17,1609.17,1607.75,1610.13,0.03,0.03,0.00,0.11,230.23,-0.19,-0.00,50.006,>
M<2024/07/30 08:15:01,1609.30,1609.29,1607.75,1610.88,0.03,0.03,0.00,0.06,230.10,-0.09,-0.00,50.009,>
M<2024/07/30 08:15:11,1609.26,1609.26,1607.63,1610.50,0.03,0.03,0.00,0.11,230.22,0.15,0.00,50.006,>
M<2024/07/30 08:15:21,1609.34,1609.33,1608.00,1610.75,0.03,0.03,0.00,0.08,230.08,0.14,0.00,50.009,>
M<2024/07/30 08:15:31,1609.41,1609.40,1607.88,1610.38,0.03,0.03,0.00,0.07,229.80,0.19,0.00,49.988,>
M<2024/07/30 08:15:41,1609.51,1609.51,1608.13,1610.50,0.03,0.03,-0.02,0.07,229.98,0.02,0.00,50.092,>
M<2024/07/30 08:15:52,1609.53,1609.53,1607.75,1610.50,0.03,0.03,-0.06,0.07,229.82,0.19,0.00,49.948,>
M<2024/07/30 08:16:02,1609.64,1609.64,1608.25,1610.63,0.03,0.03,0.00,0.13,230.01,0.35,0.00,49.939,>
M<2024/07/30 08:16:12,1609.64,1609.64,1607.75,1610.75,0.03,0.03,-0.02,0.07,229.77,-0.14,-0.00,49.972,>
M<2024/07/30 08:16:22,1609.68,1609.68,1608.38,1610.75,0.03,0.03,-0.04,0.07,229.60,-0.05,-0.00,50.012,>
M<2024/07/30 08:16:32,1609.73,1609.73,1607.75,1610.75,0.03,0.03,0.00,0.07,230.03,-0.11,-0.00,49.934,>
M<2024/07/30 08:16:43,1609.69,1609.69,1608.13,1611.13,0.03,0.03,0.00,0.09,229.82,-0.00,-0.00,49.954,>
M<2024/07/30 08:16:53,1609.67,1609.67,1608.25,1610.75,0.03,0.03,0.00,0.10,229.90,0.03,0.00,49.944,>
M<2024/07/30 08:17:03,1609.63,1609.63,1608.25,1610.88,0.03,0.03,0.00,0.06,229.81,0.33,0.00,49.943,>
M<2024/07/30 08:17:13,1609.51,1609.51,1608.13,1610.63,0.03,0.03,-0.05,0.06,229.63,0.49,0.00,49.949,>
M<2024/07/30 08:17:23,1609.44,1609.43,1608.13,1610.38,0.03,0.03,-0.02,0.07,230.24,-0.23,-0.00,49.928,>
M<2024/07/30 08:17:33,1609.42,1609.41,1607.88,1610.50,0.03,0.03,0.00,0.09,230.27,0.19,0.00,49.925,>
M<2024/07/30 08:17:43,1609.40,1609.40,1607.88,1610.50,0.03,0.03,0.00,0.07,230.32,0.16,0.00,49.967,>
M<2024/07/30 08:17:53,1609.25,1609.26,1607.88,1610.38,0.03,0.03,0.00,0.09,230.01,0.25,0.00,50.010,>
M<2024/07/30 08:18:03,1609.04,1609.03,1607.63,1610.00,0.03,0.03,-0.08,0.07,229.70,-0.06,-0.00,49.948,>
M<2024/07/30 08:18:13,1608.78,1608.78,1607.25,1609.88,0.03,0.03,0.00,0.09,229.87,-0.04,-0.00,49.963,>
M<2024/07/30 08:18:23,1608.55,1608.56,1607.13,1609.63,0.03,0.03,0.00,0.07,229.39,-0.05,-0.00,49.968,>
M<2024/07/30 08:18:33,1608.45,1608.44,1607.00,1609.38,0.03,0.03,0.00,0.07,229.17,-0.09,-0.00,49.997,>
M<2024/07/30 08:18:43,1608.26,1608.25,1606.75,1609.75,0.03,0.03,0.00,0.07,229.28,0.01,0.00,49.978,>
M<2024/07/30 08:18:53,1608.07,1608.07,1606.75,1609.13,0.03,0.03,0.00,0.07,229.77,0.02,0.00,49.967,>
M<2024/07/30 08:19:03,1607.94,1607.93,1606.50,1608.88,0.03,0.03,0.00,0.08,230.21,-0.27,-0.00,49.969,>
M<2024/07/30 08:19:13,1607.81,1607.81,1606.38,1608.63,0.03,0.03,-0.02,0.07,230.14,0.06,0.00,49.979,>
M<2024/07/30 08:19:23,1607.65,1607.66,1606.25,1608.63,0.03,0.03,0.00,0.06,230.15,0.12,0.00,49.976,>
M<2024/07/30 08:19:33,1607.63,1607.64,1606.00,1609.13,0.03,0.03,0.00,0.07,230.51,0.16,0.00,50.002,>
M<2024/07/30 08:19:43,1607.65,1607.66,1606.00,1608.75,0.03,0.03,-0.04,0.07,230.32,-0.18,-0.00,49.977,>
M<2024/07/30 08:19:53,1607.69,1607.70,1606.25,1609.00,0.03,0.03,-0.02,0.07,230.23,0.03,0.00,49.955,>
M<2024/07/30 08:20:03,1607.78,1607.78,1606.25,1608.88,0.03,0.03,0.00,0.07,230.04,0.02,0.00,49.985,>
M<2024/07/30 08:20:13,1607.92,1607.91,1606.50,1608.88,0.03,0.03,0.00,0.06,229.73,-0.08,-0.00,50.099,>
M<2024/07/30 08:20:23,1607.99,1607.99,1606.50,1609.13,0.03,0.03,0.00,0.13,229.97,-0.06,-0.00,49.977,>
M<2024/07/30 08:20:33,1607.99,1607.99,1606.50,1609.38,0.03,0.03,0.00,0.07,229.95,-0.00,-0.00,49.988,>
M<2024/07/30 08:20:43,1607.89,1607.89,1606.25,1608.88,0.03,0.03,0.00,0.06,230.10,-0.22,-0.00,50.020,>
M<2024/07/30 08:20:53,1607.70,1607.71,1606.13,1609.00,0.03,0.03,0.00,0.08,230.26,-0.10,-0.00,50.020,>
M<2024/07/30 08:21:03,1607.56,1607.57,1606.13,1608.50,0.03,0.03,0.00,0.08,229.69,0.07,0.00,50.094,>
M<2024/07/30 08:21:13,1607.25,1607.26,1605.75,1608.38,0.03,0.03,-0.05,0.07,229.68,0.13,0.00,50.001,>
M<2024/07/30 08:21:23,1606.72,1606.72,1605.25,1608.00,0.03,0.03,0.00,0.08,229.37,0.09,0.00,49.995,>
M<2024/07/30 08:21:33,1606.23,1606.22,1604.38,1607.50,0.03,0.03,0.00,0.07,229.13,0.14,0.00,49.974,>
M<2024/07/30 08:21:43,1605.65,1605.65,1604.25,1606.88,0.03,0.03,0.00,0.06,229.62,0.10,0.00,49.978,>
M<2024/07/30 08:21:53,1604.93,1604.93,1603.25,1606.25,0.03,0.03,0.00,0.13,229.48,-0.17,-0.00,49.970,>
M<2024/07/30 08:22:03,1604.14,1604.13,1602.00,1605.38,0.03,0.03,0.00,0.06,229.36,0.06,0.00,49.963,>
M<2024/07/30 08:22:13,1603.43,1603.42,1601.88,1604.63,0.03,0.03,0.00,0.09,229.23,-0.13,-0.00,49.948,>
M<2024/07/30 08:22:23,1603.36,1603.36,1602.00,1604.63,0.03,0.03,0.00,0.06,229.18,0.19,0.00,49.971,>
M<2024/07/30 08:22:33,1604.13,1604.13,1602.50,1605.25,0.03,0.03,0.00,0.07,229.62,0.17,0.00,49.999,>
M<2024/07/30 08:22:44,1604.49,1604.48,1603.00,1605.50,0.03,0.03,-0.03,0.13,229.56,-0.04,-0.00,50.002,>
M<2024/07/30 08:22:54,1604.75,1604.75,1603.25,1606.13,0.03,0.03,0.00,0.09,229.57,0.06,0.00,50.009,>
M<2024/07/30 08:23:04,1606.14,1606.14,1604.00,1608.00,0.03,0.03,-0.02,0.12,229.81,0.16,0.00,49.959,>
M<2024/07/30 08:23:14,1608.11,1608.11,1606.13,1609.75,0.03,0.03,0.00,0.06,229.91,0.07,0.00,50.023,>
M<2024/07/30 08:23:24,1609.38,1609.38,1607.50,1611.00,0.03,0.03,-0.06,0.08,229.90,-0.01,-0.00,49.972,>
M<2024/07/30 08:23:35,1610.83,1610.83,1608.88,1613.00,0.03,0.03,0.00,0.09,229.48,0.08,0.00,49.955,>
M<2024/07/30 08:23:45,1612.51,1612.51,1610.50,1614.13,0.03,0.03,-0.02,0.07,229.74,-0.25,-0.00,50.010,>
M<2024/07/30 08:23:55,1613.68,1613.68,1611.88,1615.00,0.03,0.03,-0.06,0.07,229.53,0.01,0.00,49.997,>
M<2024/07/30 08:24:05,1614.69,1614.69,1612.88,1616.38,0.03,0.03,0.00,0.10,229.69,0.05,0.00,50.011,>
M<2024/07/30 08:24:15,1615.81,1615.81,1614.00,1617.25,0.03,0.03,-0.02,0.09,229.57,0.00,0.00,50.009,>
