H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/27 21:49:42,552.73,552.73,551.88,554.13,-0.00,0.01,-0.09,0.04,233.69,-0.00,-0.00,50.009,>
M<2024/07/27 21:49:52,551.87,551.86,550.88,553.13,0.00,0.01,-0.04,0.04,233.96,0.03,0.00,50.019,>
M<2024/07/27 21:50:02,550.80,550.79,549.63,552.25,0.00,0.01,-0.07,0.05,233.48,0.11,0.00,50.005,>
M<2024/07/27 21:50:12,549.68,549.68,548.63,551.13,-0.00,0.01,-0.05,0.05,233.55,0.06,0.00,49.948,>
M<2024/07/27 21:50:22,548.47,548.47,547.50,550.00,0.00,0.01,-0.05,0.04,233.50,0.00,0.00,50.022,>
M<2024/07/27 21:50:32,547.56,547.56,546.75,548.88,0.00,0.01,-0.04,0.05,233.41,-0.09,-0.00,50.001,>
M<2024/07/27 21:50:42,546.70,546.70,545.75,548.13,-0.00,0.01,-0.05,0.04,233.73,0.20,0.00,49.984,>
M<2024/07/27 21:50:52,545.97,545.97,545.00,547.25,0.00,0.01,-0.03,0.09,233.28,-0.07,-0.00,49.988,>
M<2024/07/27 21:51:02,545.13,545.13,544.25,546.63,0.00,0.01,-0.07,0.04,232.97,0.23,0.00,49.940,>
M<2024/07/27 21:51:12,544.41,544.41,543.63,545.63,-0.00,0.01,-0.04,0.04,233.30,0.04,0.00,50.020,>
M<2024/07/27 21:51:22,543.66,543.66,542.63,545.00,-0.00,0.01,-0.03,0.04,233.01,0.09,0.00,49.985,>
M<2024/07/27 21:51:32,542.82,542.82,541.88,544.25,-0.00,0.01,-0.05,0.05,232.90,-0.20,-0.00,49.992,>
M<2024/07/27 21:51:42,542.01,542.01,541.00,543.38,0.00,0.01,-0.04,0.04,232.88,0.03,0.00,49.976,>
M<2024/07/27 21:51:52,541.15,541.15,540.13,542.63,0.00,0.01,-0.04,0.09,232.77,-0.02,-0.00,49.965,>
M<2024/07/27 21:52:02,540.23,540.23,539.13,541.63,0.00,0.01,-0.08,0.04,232.90,0.19,0.00,49.968,>
M<2024/07/27 21:52:12,539.41,539.41,538.50,540.75,0.00,0.01,-0.05,0.03,233.18,0.16,0.00,49.955,>
M<2024/07/27 21:52:22,538.52,538.52,537.38,539.88,-0.00,0.01,-0.05,0.07,233.33,-0.02,-0.00,49.972,>
M<2024/07/27 21:52:33,537.44,537.44,536.38,538.75,0.00,0.01,-0.04,0.04,233.12,0.25,0.00,49.964,>
M<2024/07/27 21:52:43,536.22,536.23,535.13,538.00,0.00,0.01,-0.04,0.04,233.23,0.20,0.00,49.980,>
M<2024/07/27 21:52:53,535.01,535.01,533.88,536.50,0.00,0.01,-0.04,0.04,233.10,0.20,0.00,50.006,>
M<2024/07/27 21:53:03,533.92,533.92,532.88,535.38,0.00,0.01,-0.05,0.04,232.88,0.03,0.00,49.976,>
M<2024/07/27 21:53:13,532.83,532.83,531.75,534.38,0.00,0.01,-0.04,0.05,232.82,0.25,0.00,50.019,>
M<2024/07/27 21:53:24,531.77,531.77,530.88,533.13,0.00,0.01,-0.04,0.04,232.80,0.12,0.00,49.969,>
M<2024/07/27 21:53:34,530.88,530.88,529.88,532.63,0.00,0.01,-0.05,0.04,232.98,0.10,0.00,49.980,>
M<2024/07/27 21:53:44,529.76,529.76,528.75,531.38,0.00,0.01,-0.05,0.04,233.11,0.09,0.00,50.002,>
M<2024/07/27 21:53:54,528.75,528.75,527.75,530.00,0.00,0.01,-0.05,0.09,233.12,-0.01,-0.00,50.000,>
M<2024/07/27 21:54:04,527.72,527.72,526.75,529.25,0.00,0.01,-0.03,0.04,232.77,0.19,0.00,50.015,>
M<2024/07/27 21:54:14,526.59,526.59,525.50,528.00,0.00,0.01,-0.04,0.04,233.06,-0.16,-0.00,49.975,>
M<2024/07/27 21:54:24,525.30,525.30,524.13,526.88,0.00,0.01,-0.03,0.03,232.99,0.02,0.00,49.995,>
M<2024/07/27 21:54:34,523.66,523.66,522.25,525.63,-0.00,0.01,-0.05,0.04,233.21,0.07,0.00,49.960,>
M<2024/07/27 21:54:44,521.84,521.84,520.50,523.63,0.00,0.01,-0.05,0.05,233.02,0.16,0.00,50.014,>
M<2024/07/27 21:54:54,520.28,520.28,519.00,522.00,0.00,0.01,-0.04,0.05,232.96,0.21,0.00,49.963,>
M<2024/07/27 21:55:04,518.14,518.14,516.50,520.50,0.00,0.01,-0.05,0.04,232.72,-0.08,-0.00,50.006,>
M<2024/07/27 21:55:14,515.90,515.90,514.38,518.00,0.00,0.01,-0.05,0.07,232.92,0.02,0.00,49.995,>
M<2024/07/27 21:55:24,513.71,513.71,511.88,515.75,0.00,0.01,-0.04,0.04,233.05,-0.03,-0.00,50.023,>
M<2024/07/27 21:55:34,511.41,511.41,509.88,513.25,0.00,0.01,-0.05,0.06,232.83,0.04,0.00,50.008,>
M<2024/07/27 21:55:44,509.07,509.07,507.25,511.13,0.00,0.01,-0.04,0.05,232.86,0.23,0.00,50.018,>
M<2024/07/27 21:55:54,506.41,506.41,504.50,508.75,0.00,0.01,-0.04,0.05,233.06,0.44,0.00,49.983,>
M<2024/07/27 21:56:04,503.82,503.82,502.00,505.88,0.00,0.01,-0.05,0.04,232.97,0.04,0.00,50.075,>
M<2024/07/27 21:56:14,501.12,501.12,499.25,503.25,0.00,0.01,-0.04,0.04,232.80,0.32,0.00,49.991,>
M<2024/07/27 21:56:25,498.48,498.48,496.75,500.75,0.00,0.01,-0.03,0.09,232.84,0.00,0.00,50.008,>
M<2024/07/27 21:56:35,496.18,496.18,494.75,498.00,0.00,0.01,-0.05,0.04,232.51,-0.04,-0.00,49.997,>
M<2024/07/27 21:56:45,494.01,494.01,492.38,496.00,-0.00,0.01,-0.04,0.04,232.49,-0.09,-0.00,49.962,>
M<2024/07/27 21:56:55,491.80,491.81,490.25,493.75,0.00,0.01,-0.04,0.08,232.49,-0.11,-0.00,50.062,>
M<2024/07/27 21:57:05,489.48,489.48,487.75,491.63,-0.00,0.01,-0.04,0.04,232.60,0.03,0.00,49.989,>
M<2024/07/27 21:57:16,487.06,487.06,485.38,489.25,0.00,0.01,-0.04,0.04,232.73,-0.07,-0.00,49.976,>
M<2024/07/27 21:57:26,484.66,484.66,482.75,486.75,-0.00,0.01,-0.05,0.05,232.58,-0.11,-0.00,49.983,>
M<2024/07/27 21:57:36,482.05,482.05,480.25,484.25,0.00,0.01,-0.05,0.04,232.64,0.32,0.00,49.982,>
M<2024/07/27 21:57:46,479.52,479.52,477.88,481.75,0.00,0.01,-0.04,0.04,232.48,0.27,0.00,49.972,>
M<2024/07/27 21:57:56,477.01,477.02,475.13,479.25,0.00,0.01,-0.04,0.05,233.09,0.18,0.00,49.974,>
M<2024/07/27 21:58:06,474.37,474.37,472.50,476.63,0.00,0.01,-0.04,0.07,233.57,0.13,0.00,49.981,>
M<2024/07/27 21:58:16,471.94,471.94,470.25,473.88,0.00,0.01,-0.03,0.04,233.65,0.01,0.00,49.988,>
M<2024/07/27 21:58:26,469.48,469.48,467.63,471.75,0.00,0.01,-0.04,0.04,233.51,0.10,0.00,49.996,>
M<2024/07/27 21:58:36,467.10,467.10,465.38,469.13,0.00,0.01,-0.05,0.04,233.87,0.08,0.00,49.987,>
M<2024/07/27 21:58:46,464.78,464.78,463.13,467.00,-0.00,0.01,-0.04,0.04,233.81,0.09,0.00,50.011,>
M<2024/07/27 21:58:56,462.43,462.43,460.63,464.75,-0.00,0.01,-0.06,0.04,233.74,0.27,0.00,49.986,>
M<2024/07/27 21:59:06,460.38,460.38,458.75,462.25,0.00,0.01,-0.04,0.04,233.64,-0.04,-0.00,50.025,>
M<2024/07/27 21:59:16,458.34,458.35,457.00,460.25,0.00,0.01,-0.04,0.04,233.44,0.12,0.00,49.994,>
M<2024/07/27 21:59:26,456.52,456.52,455.00,458.38,0.00,0.01,-0.04,0.04,233.50,-0.16,-0.00,49.992,>
M<2024/07/27 21:59:36,454.52,454.52,453.13,456.25,0.00,0.01,-0.05,0.04,233.60,0.16,0.00,49.971,>
M<2024/07/27 21:59:46,452.80,452.80,451.25,454.75,-0.00,0.01,-0.04,0.04,233.26,0.21,0.00,49.998,>
M<2024/07/27 21:59:56,451.07,451.07,449.75,452.75,0.00,0.01,-0.04,0.03,233.35,-0.06,-0.00,50.076,>
M<2024/07/27 22:00:06,449.35,449.35,448.00,451.00,0.00,0.01,-0.04,0.05,233.19,0.06,0.00,49.921,>
M<2024/07/27 22:00:17,447.59,447.59,446.13,449.25,0.00,0.01,-0.04,0.06,232.95,-0.08,-0.00,49.906,>
M<2024/07/27 22:00:27,445.84,445.84,444.50,447.63,0.00,0.01,-0.04,0.04,233.06,-0.19,-0.00,49.982,>
M<2024/07/27 22:00:37,443.98,443.98,442.50,446.00,0.00,0.01,-0.05,0.04,233.06,0.16,0.00,49.891,>
M<2024/07/27 22:00:47,442.25,442.25,440.88,443.88,0.00,0.01,-0.04,0.03,233.33,0.31,0.00,49.892,>
M<2024/07/27 22:00:57,440.47,440.47,439.00,442.38,0.00,0.01,-0.03,0.05,233.29,0.00,0.00,49.901,>
M<2024/07/27 22:01:07,438.59,438.59,437.00,440.38,-0.00,0.01,-0.04,0.04,233.33,-0.16,-0.00,49.910,>
M<2024/07/27 22:01:17,436.77,436.77,435.38,438.50,0.00,0.01,-0.04,0.04,233.48,-0.09,-0.00,49.899,>
M<2024/07/27 22:01:27,434.92,434.92,433.25,436.75,0.00,0.01,-0.05,0.04,233.61,0.27,0.00,49.899,>
M<2024/07/27 22:01:37,432.86,432.87,431.38,434.75,0.00,0.01,-0.05,0.04,233.59,0.01,0.00,49.919,>
M<2024/07/27 22:01:47,430.86,430.86,429.13,432.75,-0.00,0.01,-0.08,0.08,233.81,-0.20,-0.00,49.924,>
M<2024/07/27 22:01:57,429.00,429.00,427.88,430.75,0.00,0.01,-0.04,0.05,233.79,0.24,0.00,50.008,>
M<2024/07/27 22:02:07,427.19,427.20,425.75,429.63,0.00,0.01,-0.04,0.04,233.65,-0.24,-0.00,49.923,>
M<2024/07/27 22:02:17,425.70,425.70,424.38,427.13,0.00,0.01,-0.04,0.06,233.35,0.15,0.00,50.019,>
M<2024/07/27 22:02:27,423.87,423.87,422.88,425.38,0.00,0.01,-0.04,0.04,233.40,-0.05,-0.00,49.893,>
M<2024/07/27 22:02:37,422.44,422.44,420.63,425.75,0.00,0.01,-0.04,0.04,233.69,0.14,0.00,49.931,>
M<2024/07/27 22:02:47,420.33,420.33,418.88,422.00,0.00,0.01,-0.04,0.04,233.57,0.28,0.00,49.941,>
M<2024/07/27 22:02:57,418.74,418.74,417.38,420.38,0.00,0.01,-0.04,0.04,233.77,0.22,0.00,49.950,>
M<2024/07/27 22:03:07,417.25,417.25,416.00,419.00,0.00,0.01,-0.04,0.05,233.76,0.16,0.00,49.942,>
M<2024/07/27 22:03:17,415.89,415.89,414.63,417.50,0.00,0.01,-0.04,0.06,233.84,0.49,0.00,49.972,>
M<2024/07/27 22:03:27,414.59,414.59,413.38,416.25,0.00,0.01,-0.07,0.04,233.79,0.33,0.00,50.001,>
M<2024/07/27 22:03:37,413.23,413.23,412.13,414.88,0.00,0.01,-0.04,0.05,233.86,-0.31,-0.00,49.937,>
M<2024/07/27 22:03:47,411.89,411.89,410.75,413.50,0.00,0.01,-0.04,0.04,233.57,-0.15,-0.00,49.940,>
M<2024/07/27 22:03:57,410.57,410.57,409.50,412.13,0.00,0.01,-0.04,0.05,233.47,0.03,0.00,49.959,>
M<2024/07/27 22:04:07,409.33,409.33,408.13,410.88,-0.00,0.01,-0.04,0.04,233.28,0.15,0.00,49.977,>
M<2024/07/27 22:04:17,408.06,408.06,406.88,409.63,0.00,0.01,-0.04,0.04,233.76,-0.13,-0.00,49.949,>
M<2024/07/27 22:04:27,406.81,406.81,405.63,408.38,0.00,0.01,-0.04,0.04,233.74,-0.24,-0.00,49.946,>
M<2024/07/27 22:04:37,405.59,405.59,404.38,406.88,0.00,0.01,-0.07,0.04,233.34,-0.11,-0.00,49.961,>
M<2024/07/27 22:04:47,404.31,404.31,403.00,405.88,0.00,0.01,-0.04,0.04,233.25,-0.15,-0.00,49.956,>
M<2024/07/27 22:04:57,403.08,403.08,401.88,404.50,0.00,0.01,-0.04,0.09,233.43,-0.06,-0.00,49.977,>
M<2024/07/27 22:05:07,402.00,402.00,400.88,403.38,0.00,0.01,-0.06,0.08,233.32,-0.10,-0.00,49.986,>
M<2024/07/27 22:05:17,401.01,401.01,399.88,402.63,0.00,0.01,-0.05,0.06,233.32,0.02,0.00,50.067,>
M<2024/07/27 22:05:27,400.12,400.12,399.13,401.63,0.00,0.01,-0.05,0.04,233.08,0.17,0.00,49.953,>
M<2024/07/27 22:05:37,399.19,399.19,398.13,400.63,0.00,0.01,-0.04,0.04,233.30,0.25,0.00,49.966,>
M<2024/07/27 22:05:47,398.30,398.30,397.25,399.63,0.00,0.01,-0.05,0.06,233.33,0.17,0.00,49.986,>
M<2024/07/27 22:05:57,397.53,397.53,396.63,399.00,0.00,0.01,-0.05,0.04,233.54,0.01,0.00,50.136,>
M<2024/07/27 22:06:07,396.83,396.83,395.88,398.13,0.00,0.01,-0.05,0.04,233.84,-0.20,-0.00,49.984,>
M<2024/07/27 22:06:18,395.93,395.94,394.75,397.38,-0.00,0.01,-0.05,0.03,233.91,0.37,0.00,49.947,>
M<2024/07/27 22:06:28,395.15,395.15,394.25,396.63,0.00,0.01,-0.05,0.04,234.14,0.56,0.01,49.931,>
M<2024/07/27 22:06:38,394.38,394.38,393.50,395.75,0.00,0.01,-0.03,0.05,234.14,0.16,0.00,49.932,>
M<2024/07/27 22:06:48,393.68,393.68,392.63,395.00,0.00,0.01,-0.04,0.05,234.12,0.09,0.00,49.947,>
M<2024/07/27 22:06:58,393.13,393.14,392.00,394.38,0.00,0.01,-0.08,0.09,233.79,-0.09,-0.00,49.960,>
M<2024/07/27 22:07:08,392.33,392.33,391.38,393.75,0.00,0.01,-0.04,0.04,233.74,0.12,0.00,49.976,>
M<2024/07/27 22:07:18,391.65,391.65,390.75,393.00,0.00,0.01,-0.05,0.08,233.50,0.05,0.00,49.923,>
M<2024/07/27 22:07:28,391.07,391.07,390.00,392.50,0.00,0.01,-0.04,0.04,233.88,0.19,0.00,49.962,>
M<2024/07/27 22:07:38,390.55,390.55,389.63,391.75,0.00,0.01,-0.05,0.04,233.68,-0.00,-0.00,49.955,>
M<2024/07/27 22:07:48,389.98,389.98,389.00,391.38,0.00,0.01,-0.05,0.04,233.85,0.06,0.00,49.958,>
M<2024/07/27 22:07:58,389.43,389.43,388.50,390.88,0.00,0.01,-0.05,0.08,234.03,-0.11,-0.00,49.940,>
M<2024/07/27 22:08:08,389.01,389.01,388.13,390.38,0.00,0.01,-0.04,0.03,233.83,-0.01,-0.00,49.961,>
M<2024/07/27 22:08:18,388.51,388.51,387.50,389.75,0.00,0.01,-0.04,0.04,233.76,0.11,0.00,49.980,>
M<2024/07/27 22:08:28,387.98,387.98,387.13,389.25,-0.00,0.01,-0.04,0.04,233.71,0.07,0.00,49.987,>
M<2024/07/27 22:08:38,387.61,387.61,386.75,388.88,0.00,0.01,-0.05,0.05,233.71,0.10,0.00,49.989,>
M<2024/07/27 22:08:48,387.15,387.15,386.25,388.75,0.00,0.01,-0.04,0.04,233.53,0.00,0.00,49.943,>
M<2024/07/27 22:08:58,386.49,386.49,385.25,388.00,0.00,0.01,-0.05,0.08,233.38,0.13,0.00,50.120,>
M<2024/07/27 22:09:08,386.25,386.25,384.88,387.88,0.00,0.01,-0.04,0.04,233.08,0.01,0.00,49.949,>
M<2024/07/27 22:09:18,385.57,385.57,384.63,386.75,0.00,0.01,-0.04,0.03,233.22,-0.21,-0.00,49.965,>
M<2024/07/27 22:09:28,385.08,385.08,384.13,386.38,0.00,0.01,-0.04,0.04,233.13,0.07,0.00,49.964,>
M<2024/07/27 22:09:38,384.46,384.46,383.63,385.88,0.00,0.01,-0.04,0.07,233.29,-0.09,-0.00,49.942,>
M<2024/07/27 22:09:48,384.03,384.03,383.25,385.25,0.00,0.01,-0.05,0.07,233.20,-0.06,-0.00,49.944,>
M<2024/07/27 22:09:58,383.55,383.55,382.63,384.75,-0.00,0.01,-0.08,0.04,232.71,-0.02,-0.00,49.978,>
M<2024/07/27 22:10:08,383.07,383.07,382.25,384.25,0.00,0.01,-0.03,0.04,233.27,0.23,0.00,49.990,>
M<2024/07/27 22:10:18,382.62,382.62,381.63,383.75,0.00,0.01,-0.04,0.04,233.26,0.21,0.00,49.966,>
M<2024/07/27 22:10:28,382.23,382.23,381.38,383.50,0.00,0.01,-0.04,0.04,233.56,-0.12,-0.00,49.949,>
M<2024/07/27 22:10:38,381.84,381.84,381.00,383.38,0.00,0.01,-0.04,0.04,233.69,-0.19,-0.00,49.962,>
M<2024/07/27 22:10:48,381.58,381.58,380.63,382.88,0.00,0.01,-0.04,0.04,233.63,0.05,0.00,50.167,>
M<2024/07/27 22:10:58,381.17,381.17,380.38,382.50,0.00,0.01,-0.05,0.04,233.73,-0.11,-0.00,49.987,>
M<2024/07/27 22:11:08,380.82,380.82,380.00,381.88,0.00,0.01,-0.04,0.03,234.07,0.13,0.00,49.967,>
M<2024/07/27 22:11:18,380.54,380.54,379.63,381.75,0.00,0.01,-0.09,0.04,234.00,-0.09,-0.00,50.073,>
M<2024/07/27 22:11:28,380.16,380.16,379.38,381.38,0.00,0.01,-0.04,0.04,233.66,-0.17,-0.00,50.003,>
M<2024/07/27 22:11:38,379.77,379.77,379.00,381.13,0.00,0.01,-0.05,0.05,233.88,0.09,0.00,49.984,>
M<2024/07/27 22:11:48,379.24,379.24,378.38,380.38,0.00,0.01,-0.04,0.04,233.72,0.05,0.00,50.086,>
M<2024/07/27 22:11:58,378.86,378.86,377.75,380.00,0.00,0.01,-0.04,0.09,233.76,-0.16,-0.00,49.978,>
M<2024/07/27 22:12:08,378.40,378.40,377.50,379.63,0.00,0.01,-0.05,0.05,233.61,-0.02,-0.00,49.992,>
M<2024/07/27 22:12:19,377.91,377.91,377.00,379.13,0.00,0.01,-0.05,0.04,233.72,-0.24,-0.00,49.985,>
M<2024/07/27 22:12:29,377.38,377.38,376.50,378.63,0.00,0.01,-0.05,0.04,233.80,0.17,0.00,49.974,>
M<2024/07/27 22:12:39,376.93,376.93,376.00,378.13,0.00,0.01,-0.05,0.06,233.97,0.07,0.00,49.983,>
M<2024/07/27 22:12:49,376.48,376.48,375.63,377.75,0.00,0.01,-0.05,0.04,234.18,0.03,0.00,49.975,>
M<2024/07/27 22:12:59,376.09,376.09,375.25,377.38,0.00,0.01,-0.04,0.05,234.23,-0.01,-0.00,49.980,>
M<2024/07/27 22:13:09,375.64,375.64,374.75,376.88,0.00,0.01,-0.04,0.04,233.92,0.09,0.00,49.977,>
M<2024/07/27 22:13:19,375.19,375.19,374.13,376.38,0.00,0.01,-0.04,0.05,234.06,0.03,0.00,49.950,>
M<2024/07/27 22:13:29,374.64,374.64,373.88,375.88,0.00,0.01,-0.04,0.05,234.16,0.00,0.00,50.001,>
M<2024/07/27 22:13:39,374.24,374.24,373.38,375.38,0.00,0.01,-0.09,0.04,234.17,0.12,0.00,50.023,>
M<2024/07/27 22:13:49,373.78,373.78,372.88,375.00,0.00,0.01,-0.04,0.04,233.74,0.14,0.00,49.966,>
M<2024/07/27 22:13:59,373.30,373.30,372.50,374.50,0.00,0.01,-0.04,0.05,233.67,0.07,0.00,50.001,>
M<2024/07/27 22:14:09,372.88,372.89,372.00,374.13,0.00,0.01,-0.05,0.05,233.75,-0.05,-0.00,49.959,>
M<2024/07/27 22:14:19,372.44,372.44,371.50,373.88,0.00,0.01,-0.04,0.04,233.64,-0.07,-0.00,49.960,>
M<2024/07/27 22:14:29,371.96,371.96,371.13,373.13,0.00,0.01,-0.04,0.06,233.28,0.01,0.00,49.995,>
M<2024/07/27 22:14:39,371.43,371.43,370.50,372.63,0.00,0.01,-0.04,0.04,233.08,-0.02,-0.00,50.010,>
M<2024/07/27 22:14:49,371.01,371.01,370.25,372.25,0.00,0.01,-0.09,0.09,233.40,0.08,0.00,49.965,>
M<2024/07/27 22:14:59,370.55,370.55,369.63,371.88,0.00,0.01,-0.04,0.04,233.60,0.06,0.00,49.968,>
M<2024/07/27 22:15:09,370.08,370.09,369.00,371.38,0.00,0.01,-0.05,0.05,233.67,-0.12,-0.00,50.017,>
M<2024/07/27 22:15:19,369.77,369.77,369.00,370.88,0.00,0.01,-0.04,0.09,233.66,-0.37,-0.00,49.951,>
M<2024/07/27 22:15:29,369.52,369.52,368.63,370.63,0.00,0.01,-0.04,0.04,233.83,0.32,0.00,49.973,>
M<2024/07/27 22:15:39,369.10,369.10,368.25,370.25,0.00,0.01,-0.04,0.05,233.55,0.24,0.00,49.974,>
M<2024/07/27 22:15:49,368.85,368.85,368.13,370.13,0.00,0.01,-0.06,0.05,233.71,0.04,0.00,49.988,>
M<2024/07/27 22:15:59,368.63,368.63,367.63,369.88,0.00,0.01,-0.04,0.04,233.79,0.02,0.00,49.939,>
M<2024/07/27 22:16:09,368.29,368.29,367.50,369.38,0.00,0.01,-0.07,0.06,233.46,0.24,0.00,49.944,>
M<2024/07/27 22:16:19,367.92,367.92,367.00,369.13,0.00,0.01,-0.04,0.04,233.46,-0.05,-0.00,49.940,>
M<2024/07/27 22:16:29,367.63,367.63,366.75,368.75,0.00,0.01,-0.04,0.04,233.28,0.10,0.00,50.057,>
M<2024/07/27 22:16:39,367.40,367.40,366.13,368.63,0.00,0.01,-0.03,0.03,233.33,0.16,0.00,50.000,>
M<2024/07/27 22:16:49,367.19,367.19,366.38,368.38,-0.00,0.01,-0.04,0.03,233.61,0.13,0.00,50.022,>
M<2024/07/27 22:16:59,367.02,367.02,366.13,368.13,0.00,0.01,-0.04,0.04,233.78,0.19,0.00,49.995,>
M<2024/07/27 22:17:09,366.85,366.85,366.13,368.00,0.00,0.01,-0.04,0.05,233.96,0.05,0.00,49.963,>
M<2024/07/27 22:17:19,366.63,366.63,365.88,367.63,0.00,0.01,-0.05,0.04,234.13,-0.08,-0.00,49.986,>
M<2024/07/27 22:17:29,366.49,366.49,365.63,367.50,0.00,0.01,-0.05,0.04,233.99,0.06,0.00,49.939,>
M<2024/07/27 22:17:39,366.30,366.30,365.50,367.50,0.00,0.01,-0.09,0.09,234.12,-0.07,-0.00,49.962,>
M<2024/07/27 22:17:49,366.23,366.23,365.50,367.38,0.00,0.01,-0.04,0.05,234.24,-0.04,-0.00,50.074,>
M<2024/07/27 22:17:59,366.16,366.16,365.38,367.38,0.00,0.01,-0.03,0.04,234.40,0.21,0.00,50.066,>
M<2024/07/27 22:18:09,365.97,365.97,365.13,367.00,0.00,0.01,-0.04,0.04,234.54,0.16,0.00,50.087,>
M<2024/07/27 22:18:19,365.74,365.74,365.00,366.75,0.00,0.01,-0.04,0.05,234.34,-0.12,-0.00,49.946,>
M<2024/07/27 22:18:29,365.56,365.56,364.75,366.63,0.00,0.01,-0.03,0.07,234.09,0.03,0.00,49.998,>
M<2024/07/27 22:18:39,365.37,365.37,364.63,366.38,0.00,0.01,-0.04,0.05,233.52,0.10,0.00,49.959,>
M<2024/07/27 22:18:49,365.19,365.19,364.38,366.25,0.00,0.01,-0.03,0.04,233.53,0.05,0.00,49.943,>
M<2024/07/27 22:18:59,365.04,365.04,364.25,366.13,0.00,0.01,-0.04,0.04,233.64,0.06,0.00,50.119,>
M<2024/07/27 22:19:09,364.92,364.92,364.13,366.00,0.00,0.01,-0.04,0.04,233.56,0.02,0.00,49.994,>
M<2024/07/27 22:19:19,364.79,364.79,364.00,365.88,0.00,0.01,-0.09,0.05,233.46,0.01,0.00,50.020,>
M<2024/07/27 22:19:29,364.72,364.72,363.88,365.88,0.00,0.01,-0.04,0.04,233.40,-0.06,-0.00,49.960,>
M<2024/07/27 22:19:39,364.60,364.60,363.75,365.63,0.00,0.01,-0.07,0.03,233.25,0.13,0.00,50.124,>
M<2024/07/27 22:19:49,364.44,364.45,363.63,365.50,0.00,0.01,-0.05,0.09,233.07,-0.19,-0.00,49.973,>
M<2024/07/27 22:19:59,364.47,364.47,363.75,365.63,0.00,0.01,-0.04,0.04,232.95,0.32,0.00,49.972,>
M<2024/07/27 22:20:09,364.35,364.35,363.63,365.38,0.00,0.01,-0.04,0.08,232.98,0.19,0.00,49.975,>
M<2024/07/27 22:20:19,364.15,364.15,363.38,365.25,0.00,0.01,-0.05,0.04,232.98,-0.08,-0.00,49.957,>
M<2024/07/27 22:20:29,364.06,364.06,363.25,365.25,0.00,0.01,-0.10,0.04,233.03,0.02,0.00,49.948,>
M<2024/07/27 22:20:39,363.93,363.93,363.13,365.00,0.00,0.01,-0.05,0.04,233.17,0.22,0.00,49.975,>
M<2024/07/27 22:20:49,363.80,363.80,363.00,364.88,0.00,0.01,-0.05,0.08,233.18,0.04,0.00,49.954,>
M<2024/07/27 22:20:59,363.74,363.74,363.00,364.75,0.00,0.01,-0.04,0.05,233.08,0.31,0.00,50.085,>
M<2024/07/27 22:21:09,363.65,363.65,362.75,364.63,0.00,0.01,-0.04,0.08,233.19,0.10,0.00,49.980,>
M<2024/07/27 22:21:19,363.61,363.61,362.88,364.63,0.00,0.01,-0.04,0.04,233.12,-0.11,-0.00,49.968,>
M<2024/07/27 22:21:29,363.56,363.56,362.88,364.50,0.00,0.01,-0.05,0.05,233.03,0.34,0.00,49.976,>
M<2024/07/27 22:21:39,363.47,363.47,362.63,364.63,0.00,0.01,-0.09,0.08,232.75,0.26,0.00,49.979,>
M<2024/07/27 22:21:49,363.37,363.37,362.50,364.38,0.00,0.01,-0.05,0.05,232.35,-0.08,-0.00,49.967,>
M<2024/07/27 22:21:59,363.35,363.36,362.63,364.50,0.00,0.01,-0.04,0.07,232.54,-0.07,-0.00,49.997,>
M<2024/07/27 22:22:09,363.31,363.32,362.63,364.38,0.00,0.01,-0.05,0.04,232.75,0.02,0.00,49.972,>
M<2024/07/27 22:22:19,363.33,363.33,362.63,364.38,0.00,0.01,-0.08,0.03,232.50,-0.14,-0.00,49.974,>
M<2024/07/27 22:22:29,363.16,363.16,362.25,364.38,0.00,0.01,-0.04,0.04,232.70,0.07,0.00,49.993,>
M<2024/07/27 22:22:39,363.16,363.16,362.38,364.38,0.00,0.01,-0.03,0.05,233.39,-0.01,-0.00,49.986,>
M<2024/07/27 22:22:49,363.19,363.19,362.38,364.50,0.00,0.01,-0.03,0.05,233.46,0.25,0.00,49.960,>
M<2024/07/27 22:22:59,363.17,363.18,362.38,364.25,0.00,0.01,-0.04,0.11,233.50,0.38,0.00,49.951,>
M<2024/07/27 22:23:09,363.04,363.04,362.13,364.00,0.00,0.01,-0.04,0.05,233.21,0.04,0.00,49.978,>
M<2024/07/27 22:23:19,362.93,362.93,362.00,364.00,0.00,0.01,-0.04,0.03,233.26,0.17,0.00,49.968,>
M<2024/07/27 22:23:29,362.86,362.86,362.00,363.88,0.00,0.01,-0.04,0.03,232.82,-0.09,-0.00,49.940,>
M<2024/07/27 22:23:39,362.92,362.92,362.00,364.00,0.00,0.01,-0.05,0.04,232.95,0.30,0.00,50.085,>
M<2024/07/27 22:23:49,362.79,362.79,362.00,363.88,0.00,0.01,-0.04,0.04,233.00,0.06,0.00,49.968,>
M<2024/07/27 22:23:59,362.75,362.75,361.88,363.88,0.00,0.01,-0.03,0.04,232.97,0.11,0.00,49.988,>
M<2024/07/27 22:24:09,362.73,362.73,362.00,363.88,0.00,0.01,-0.04,0.05,233.69,0.17,0.00,49.955,>
